cust_id,revenue_2018_2019
i4odtvow7m3atdsy,0.00
ow7l5w4e6kfqa6jx,0.00
ydci7o2cxqyy2nt4,0.00
tmpyjfkc3qj356fi,260.91
cds477s2k3eqcagt,48.97
zdp2poeec6e7jpke,0.00
sbz7uzal7nd26ndq,0.00
tds3w37vex6ccmng,0.00
733xiugnztjtsa6c,199.50
4qm7j67ekq2v5q72,0.00
vl3g6cvho77ik3h7,0.00
5ouxhwvsvp3ijdgx,125.20
iuppqve5rjr6qslf,0.00
xr6ddy3s4bslo4uy,0.00
zrawkfebeg23vgw3,0.00
rzyrqheq5nqydjwm,0.00
opsftnhunfkzpgqn,0.00
ljbsd2pdnekfy5n4,0.00
6xp7a7trijrgc7yo,0.00
7cinrbhkk2ynksgb,0.00
3oixpouchjopqbmz,0.00
agiwssfewos5qqum,32.35
5rdtztin6rbxlr75,0.00
nowlwx427hniutd6,59.90
oqzpbsiccxcaqug3,0.00
czflfvoguld2vmie,0.00
hgtpo6rmqnhq3mtw,149.90
pabrpn426pg4a73w,231.00
j46rcyljkicrjr5b,32.35
4lqrjrlkfzgsjoye,0.00
hsmcdfndre262ibi,149.35
7pwffwvd2wzw4olx,54.46
dznesic6nqt2dazn,0.00
2h7277gqxfrvx2fa,0.00
qcdc2a2npjwaznft,48.97
yedl2e7tend6unti,0.00
ks6fmkbzoinq6mp5,0.00
z76kp6bdzopx64lv,0.00
ocoweydf5pgiknmd,0.00
in5c7zq2trjqeia5,0.00
pwjrqx2qef4zdazj,0.00
crcjdyvpwtpbqoyu,0.00
4jqwr7bwswg4se33,0.00
p57keghb763tx5c6,170.00
ai7kiw75plxfpqyq,0.00
lpvoonrd3pyp27kv,0.00
7n5felzgyysspx43,63.35
6qwjcjzd3fomrhlp,0.00
q3ohkorqfu6hqe4g,0.00
gr7jewibldlucto5,0.00
aolvvcseix6cnudz,0.00
pnhw3foqb5imb4tl,0.00
f3fsvwi2nay67cai,0.00
tr6qjm6wclost5wc,0.00
5ptn4kughcdskeyw,0.00
f65rs3o7jyzlj5pi,0.00
opps67v63dkdrty3,0.00
yjnebbiv36n4mtnx,0.00
4lgduej56s62lj73,75.60
siqfloydj2wyaxy6,0.00
wbnyrdjcpuwntflc,0.00
fb3tvti7tmv7vmkn,0.00
cr4nnd6ladnxftbm,0.00
5425zejkastpp2ae,0.00
4xa4wbg5y5c2jgmb,107.90
hf2srw3pcfqqrxqr,0.00
sy6o5qcozax6b27r,0.00
y7bvpnu3xbmtxi7p,0.00
tjjvyaqb7li5gbcv,0.00
27nm2kq7x4djxoax,0.00
bh6t3hinvpbxi2ej,222.12
7qjeatsm2knoo4h5,191.95
lhfunlaymkevre5c,157.85
tt3pjbgxeecic2hw,0.00
ffrxcaevvtieflxv,0.00
sro3hg53owhm4kfe,0.00
bf6mmngkxbl566rf,0.00
tntr6pv72vnpu7vc,0.00
7snp6uramptxcv2t,127.70
onfwieo6exnej4lm,0.00
2s27wbjzlvoie27e,0.00
4ea7mdstjpxrimik,40.00
5paeuuhu7t6g7jp5,0.00
63suzktuiav5s2yz,0.00
tenc4ffkpevppsul,0.00
d6smwinh7hkfdkz3,0.00
awijulynxkhpegml,0.00
ilkq56ou4hfvxzef,0.00
jkiididhn7wsrc3e,0.00
geplmnj25v76nleo,0.00
t277axz26fexofc2,156.95
wh63veamanhcrelx,59.95
2wdmyzdogw6xas5j,0.00
ib4exuhi65w5auea,0.00
ydq4w2u6qq6632oe,0.00
7lcjjkrfovd5vlxb,0.00
2xfznypprt555cya,0.00
ofg2va6fsoao7bhc,184.19
6xmhcu4hovobn6vw,0.00
qvozxc4nwcbihvqm,0.00
vwtexkh7ozqzkbgv,0.00
lvs5lbjygfg5u7pj,447.24
eqkenh6k3ogzaiue,369.02
3i4l2txxe3fmigeh,50.35
23hk35xkanokchxe,0.00
jeqwcas7pn3h4bcf,0.00
xr55h5r33lzqocx7,0.00
pnqe7v4jgpe2ji6e,0.00
bubqlgd3rawwsyh2,0.00
mbix74kwodh5k7uz,0.00
hidyzqdb37ecjzce,45.95
3ws5v5jcyo63e4iq,0.00
tqhzwba547cgbbu7,77.35
vnz5jawpgsxl6phc,0.00
sdg2yoklaezfwmph,0.00
oms5aw4bu6nadylr,0.00
nbpgrb5vulfmqohi,0.00
jtvkvb52x4xv5tjh,0.00
tencngmqbzln62u3,0.00
w7tn2ga77cbfphlu,0.00
emibss3r5hjuk3nq,0.00
z53lkcfjjgj2ydke,0.00
owqwpw455vu6yhmt,0.00
m5dlkpdp2ijy3spq,0.00
7r26l3ovok3nzg4d,0.00
53oceq354goc56su,0.00
k4dmjf744bvg2d2t,0.00
umujyhqqwmkv5a3j,0.00
kpm2hrnaix5owur5,0.00
eop67ptgx64233yl,0.00
d6q3ypw2ubcoojfy,0.00
3l3csf5vvhxkjdw4,35.00
egg2qqhz7zqad2kb,0.00
q3riup66ae3a3phi,0.00
fxjqm6mtvnvnhei5,0.00
ljk36pq6vg4b6k3v,16.15
tsg4uxupzz7igr25,0.00
smmq4uvpavkgxvw6,0.00
iuxi76zt4b5zsidw,0.00
azdzxdxqkzwrfxtq,654.62
oc7tf4vg65oqjav4,0.00
dhibagdmvkuuef47,0.00
fxsqoyrazkq6hxcj,70.00
y7qhp4nmdyfzlbb5,81.98
6wd3dxcnbzcmshiv,0.00
k6hwee6eluizgu3r,0.00
waslqnvarn5ek65s,0.00
rarra2lpebwojr5k,119.91
ppq27b2hzpwop56j,71.95
m4fg47nor6qy4vjc,0.00
dhmovpm7logvdnad,0.00
fg2r6xlmivmudiri,0.00
3v5hrr7ms3litwf7,0.00
gwzfdhyutzwjzwaj,0.00
7esv7cra3ffytw25,469.59
jd3cgfme3mci6yq5,0.00
xr3yvqjcmh6xtbz5,0.00
twhewszi7i77afe2,64.76
corv5putyx7jcu3a,0.00
4sk7gepvm37yqjqj,0.00
niz6cseley26jtrl,0.00
2uupqrzmkawb5vhm,0.00
dm55q5kt64c56cxu,0.00
apgzfg7jbmuwdwad,96.00
c2ksl4liug664yie,0.00
7fq4suljjch2qswz,0.00
c7af3daai7zuz52j,0.00
ljv2nlzmcpcbuchp,0.00
be6aolb2eeimomk6,0.00
kpy46quse6h6q7et,0.00
4hcfshwnbwkc5wk6,0.00
4itpiq6acthd5drz,0.00
c7qr7epbai2krovk,27.95
nxg6lgshsjqkceyq,209.93
gxggqq6ork3b3eiy,363.77
gk5mlg5w3jf25fxu,120.00
dvbbbtnialeo4cdz,0.00
ct5yd2xhqsohutea,0.00
bx3y77wbldqy445i,0.00
sojjgz2ruetzld7n,46.96
rwsolqcgmxyeywth,68.56
5fjpu7lrubbdpu7p,0.00
524b4cbufffe4twb,44.95
2lwwrglmmxt6frhc,0.00
jcbiuln3qwa6lmns,0.00
om23ctc4p6dlwg6q,0.00
5nqpdfamhlnd5gyr,0.00
o2ptxxrgpbciw2mz,75.15
dsxdanjrlokp6jgi,0.00
bnxegmpr2x7w6xxr,0.00
7zuxftlgifojd45k,0.00
o333wbohrld7nmy2,0.00
rbrm5iyq4x5wat2f,0.00
xhmtmvuk7tbo3fk4,0.00
eudtfzsn3svdlgmy,35.00
trhtrlzajhf3c6a3,0.00
555mcd4oqre3344s,0.00
4wsqo2kiep6puj2z,71.96
62bhjjzlpxnu2li3,0.00
r4s7ejlsn6ncpvl3,0.00
tz3ylecu2s2jwbho,71.85
vlhcmpcitjks4u4j,0.00
awdue6ajifaw5nn6,0.00
i5opab554m5hgrql,0.00
6vwejw7uwrui3rm4,0.00
6nstvdflnpd35zdv,413.60
oxed4sjmhah3b2yl,0.00
nvdtdzmccgvvgyoj,0.00
zxfzbj22n2fkzpzp,0.00
i2n57t2jfz2rtmuf,0.00
vxsip6enkw2bsbta,0.00
wjuw34jjxjulc3fu,0.00
yp3usw6ywqockjyz,0.00
clwtmpydqerpi62z,0.00
kgu6uuna63ofljvk,0.00
5unhxwdzzev74um4,0.00
cewbgkfda2xmpmrb,275.27
mykxmcoc3fjuds5b,0.00
bhcjwf27pzvtuc54,0.00
47jw5ioxanxlxvzy,0.00
jlmf3cvxntvafjic,143.90
o2xqvokpmbz5q3il,0.00
fbjvzfpidtiggxqp,0.00
bswt5tcv6uv5tvov,0.00
x6psa77snrxykwxp,0.00
jrwxkigspldpgsuh,109.91
hifbnrbsl7hyvpem,0.00
gpwhuwtmrtymugdb,52.52
lrdbieratq2577wz,0.00
lwriui2wiuwbp6jc,0.00
wpxjc4b5g2zbx7x4,59.35
7wsbrqbysdealpwp,59.95
zo5qqetyy7tslz6m,0.00
3zuha27ddhz3l6bi,0.00
cbvxzqcydzovdjjc,0.00
jnbyfhuw3zfnuwsh,69.95
pwp3yoidp66gupno,0.00
nmxnlbkyu2qpbipg,192.60
h3v2sw6se6n3bjr5,0.00
jvw7qm2lfykx5hft,362.46
kkayv6a566uyvugt,117.94
2cxetagjum5deb7i,0.00
jvitu6nyshmrtxb4,31.47
i6g5mbk52xiy5qfq,0.00
zauljmuo4d3fnxur,0.00
ue5pka6cb26tu6fg,188.81
n4nc37ijlogj2tc6,0.00
kdmcl3l4itpd77br,0.00
42mh3uyodovcl52n,43.95
2guis32tusb7z4mh,0.00
io3i6fbpqqhr4y4o,0.00
ctheima4j3ntduac,53.97
sp6c3mpqoe7ojomg,44.98
umwepja3rxolbq5o,62.30
nc3detcvbpo2va6b,89.95
457rv2uviir2ooem,59.90
t64fc5f2jp3diitp,172.57
txqqd4clf77kauha,32.35
ynah47yzzxgfdosw,0.00
ybj6qj5t6cb5avnr,0.00
z2votj47pzau7bxc,0.00
c6fm2d6krllhzsf2,0.00
76z3oljt7qxvvvi6,0.00
sp276t5iikcqtiah,0.00
z7sqgo4n5eaq6knd,0.00
igfgnsxjk6ouqayy,65.95
7pgi5ssbleegbbvl,52.76
s6crhhphgwgygcoc,0.00
unb6fngyy455i7xs,0.00
xclydwo5lxzl5ov7,0.00
r45ufogxscz7uc5z,0.00
dbs3hled2qivittf,294.77
7exhflzmacelict6,0.00
ihcnnyzlutromg5n,0.00
u6gpokixiqgjp7f7,0.00
li4qddrh5nu2fzgd,102.13
xsd622al4v7saax3,0.00
h2fvkhgr2gnhbh4y,0.00
dtzbnwtvxntybeeb,38.97
x3k46hihdhio4axz,0.00
5larbxgyyfye3vx6,0.00
cqt5vfvuoihxivpc,340.95
m6ekzrvb4o63sigl,170.90
uchpdbwgxuklushe,0.00
wz6pdzubcjylmadf,0.00
5flh6lh3woxa6kzo,0.00
2bo4ycbkamgikbra,0.00
2hrheulzv3dz5b3y,0.00
vntu67s7s4u3xr6c,116.72
panu4trw2oxjxt3r,0.00
7w5nsf56fgzjphrt,0.00
esxw44arnp55dkl3,42.46
llvoay55nqgtr3kg,0.00
yqbqfyjsrp2psb65,119.85
n25qplopr6r3fttt,0.00
u67hiisbalckzqzy,0.00
2ex4n4nv7yu7xizq,0.00
6rqrfx34b36hspnu,74.96
hzcwo2ertxylken7,0.00
3zdoar4azrx27dw4,0.00
zviqxhdejwo4zvyw,0.00
w5j52xsrwsfed3kd,0.00
2trdxxkk2sobqyy3,0.00
f5hr64tohiwkfboo,305.07
smozmcnonuhjjweb,194.42
g7jlopz2cweasbyx,0.00
jkcmsz6yn76qbe6y,0.00
unypwyjexihtzul7,35.00
idayb2foaoouwpyh,0.00
lfqr5shauuasrasc,0.00
hrzntx5tjqa3dj3i,0.00
hnk3utk5cr7dgr43,150.50
ri4i3arihus4xwuc,0.00
tobywnepsbrhsuy6,0.00
yrh3youuaebe7ned,0.00
arsdd3fpvibec5yg,0.00
yqnqm623ja4te5mo,0.00
e5emtxjjxchqtgee,67.17
upf63lpksekp7wdo,420.32
gdonhsvl3nydqz7p,0.00
myhcthvg7zgkavpk,85.92
z6yoghrmsgbbwckm,0.00
w4pvaijmkcmpf4cr,0.00
na5nx656azf4cwfo,0.00
l64ghxqyvllvkofh,0.00
afbejws3pqrsb7bu,0.00
ijvapxpdy53ljj5a,0.00
qcwsopf3rnq2kvgt,0.00
h7rn7yxyvwqr6itv,0.00
sptuqtmygkwu3pp2,0.00
bzt3rlrifvtu4itj,0.00
5qh54d3q7iax6bmb,0.00
mftnrb36shoxayo5,80.43
hd54jcxko7kwuban,0.00
x23jacodkxb2oteu,0.00
5hi7mpfpdjaaz3sf,0.00
uvmb7a77waqrai4a,0.00
nyyjjknuzu34o5qu,0.00
lojqapttyvo3ydft,0.00
urzmkdna5lkrxzyp,0.00
capyjc2h6acc6tlz,0.00
kzdekx5pr3vqgxhf,0.00
hfeslm4276obonke,0.00
6t7gwni6lw42vbmm,0.00
kbktajz5e2ixnf3q,0.00
zxtkvgxekvtiqn2d,318.41
6j4wlj5ydmad7pv6,34.98
kdmwfkt4nwzvsokr,0.00
o67x2hdmkvv4zzbd,0.00
n2g757ey7bmbdwss,0.00
faamp37dcnca5lhc,66.00
aabeublfmsrufxch,0.00
sx4aoevjachuxyip,0.00
otbew2ducpiex43e,55.95
x2g3dafqwznf2pod,74.96
qpyclfdomwiyrqxw,71.96
tvwid534pg637erk,130.90
ugrbr7tzfbmf5e3e,0.00
6lwederrvrlh4f4m,160.00
zbvk4y765ci6lsmr,0.00
l26rv57zqroo7e7n,0.00
3avdovbphry3do34,27.00
yc4utyca4gg4qb7y,85.95
ulyotq45b3z6rgn3,359.29
7npipgxscqfs5wup,0.00
uvukjlrgswbbps7u,0.00
na6fhxlhc2amy62p,0.00
b5aa2e7saz3ie4ax,0.00
gtbgdzc5bhtfcnko,0.00
g5fn4aujwphgzy4u,175.45
nupoo56loev3ltfd,0.00
4id7izf75pegupxj,268.80
iusdrlh3woghpusd,0.00
s2ftnw635cw6qowt,0.00
sp2gk646ozyrp7wk,0.00
5fd7pjiqcydq5sag,0.00
jbel7pgtx7kit2lv,0.00
ycqporof25nkc4qr,0.00
e7piul7a27ejg2jd,0.00
rfy7j6d536gxkfgb,134.42
g3mkf3fl3xry6irw,52.94
ldd6la63ocjamj6o,935.67
glluye6elrmhzlh4,0.00
c4oqrozsh5svfxq2,208.85
w7hcjam4n536qwwg,0.00
5cmjpxmc3rt4fdhe,59.95
qz74yd5wepwptxh5,0.00
oc5krocu3rxq2ar4,281.87
2tmbznx4nwmjk4an,0.00
4sv7smugyltc2uix,0.00
zd3ng3f3gbr7lndr,0.00
ct5pkq4jietinhef,257.56
dxg5wy4ewufrha7k,0.00
dnh3x765a4flqthu,0.00
a4b5o2n6f72mthdn,35.00
qpo7feykwlsjfysk,0.00
fphpcmezh6fhlwag,0.00
4xv2tn7gp5opheml,547.17
hy4unwrcr5f63ytw,0.00
oww6reref7scnd7k,0.00
eqop27bvzdaqqf7n,0.00
4phxvr6mjdbvqivy,0.00
gpd36ynpr2jhf4lq,0.00
5mx5qr7khvx7luz3,0.00
g4ozr343s6pnajqt,0.00
bnkcbsaafqkepxgj,0.00
idftbc4rfenq465n,95.02
hbmearmdxbqyk63e,87.00
iko5qpt5fmrxq5jc,65.95
p5wkll3efsdycbss,0.00
g3hrdvxw5x466vru,35.25
5e44krdgaauxlb3d,0.00
buvakitwgvvbjvlc,146.88
eavbie5h6w7kjycy,0.00
twutvweedm5oju2u,0.00
vqqgph5lgxaokppo,89.95
yi6spqckg2a26uwc,0.00
cv6ak5vxmvlaksfu,0.00
6k5ykbvuygdnkte3,0.00
gjmzuwetzkrorfte,0.00
u35eusz3adm6gjpe,0.00
v52327qh2siarhwk,0.00
xxz3wfsddletiblu,0.00
66ujmqroqx4sh6z7,0.00
rrdud5l233utiryo,0.00
ujwflnzc2662hccd,0.00
g4f2gnqrkflf35lz,0.00
ch5amvwswidr5lx2,0.00
a433kwyb4llhgacn,323.32
lb4rsi6vfaduyjim,71.95
y6oiznpe7ti5ovng,0.00
xtfmripxppgognwn,0.00
7tr6jn7zujokcou3,0.00
bjystxn5zocyrkwz,0.00
mncr5ulihms5elfz,132.00
5ckwxepsxmy43kz3,0.00
anaoznrrxjounids,0.00
56gsawkngn64ugln,59.35
k4q22ngohqxd4n4r,55.95
fctn3mj6ht6tnsjc,0.00
5odyn5vdka6oyv7k,0.00
3vgjxhbgn2an65jx,0.00
zjqf47qfkxbsbhzc,0.00
b5q5nslxrkl5l46l,0.00
3wwcf6uivbttvcyk,0.00
ragttglgequ2fqiy,0.00
mbuz7ijxajousq3f,0.00
lvxmavsurvutbr2z,0.00
mg75xclbjqp4sdvh,0.00
qqknuazbmcelwtz3,0.00
fa6vqrohwnqw5e4h,0.00
esbx42qhqvc6xouy,177.37
zqzdorhjnzybdxw6,59.35
monksmu7e5ewpmr2,0.00
bww3a52zrgg2kqxu,159.90
mg4whh3gxkozkj6l,37.77
aezoebz7lasbtnpj,0.00
zr3cin6nnvradytv,0.00
a65h64va556ptjk3,0.00
g4tdbdnyalkuk5pz,125.85
r5ltr6zhmaowvl6c,0.00
cqag2tiyhbx52g7j,0.00
2go75wct34mu2t3t,0.00
vswr3ztyrrscygng,0.00
shvrmgkmthal3b5o,0.00
nozpccpboeinz4fa,0.00
knazltcjpnfpduiq,0.00
5nrezekyweewjhwm,99.00
xlrgr72fmumwxkbi,197.85
idh66kg7tpn3mc4t,0.00
6ai6fca75qtyitof,238.40
prhcutxpzmflcbvp,234.80
3cxidwtx5xrzuopd,94.50
owqdkm6wt3i3k7gw,0.00
m3o5uoqzwd24n5zr,0.00
7gcssj4y6zcvcq3v,29.95
fmlfmx3u2qa3uarf,0.00
lnti6r37j2cxh25p,116.90
rxoll6zjwgjzza5e,0.00
o6vw54myb2nxwc7r,0.00
kjszmljqx2pjtq6f,0.00
u3htr5x6tsjbfphz,0.00
x2tejra6onyz6mw2,0.00
tsy2bn5mz22ibssz,0.00
3hteihpei42g7sj6,0.00
c2clzoi62z7gebuz,0.00
oyfwmkgqmefow4a5,0.00
soxcbzaa7vbr5bvk,0.00
tc2yfjsl62t3777j,0.00
vjtwtabru7pznxyd,0.00
dcdylcblxklmufig,0.00
nfa6xvaag2cya3tr,0.00
kdvt2aonao3qx37j,304.95
j4qym2gcitx3y2wa,0.00
c4qohcc34bniupdu,95.09
g4vubzdvq75qzwuo,98.94
rb2sx2xxppibnphs,0.00
qxhgi5vku2knovwv,0.00
ixw3wbibbq5ho46g,0.00
mty7ujwvi5nt4iz4,0.00
uxum3i2nmboz4cjq,0.00
bpm4zyx7et6vrgc3,0.00
6ekzx2ezsdkxcecj,0.00
d73lujcdzknyhags,131.90
bycqplvqg22n57vx,80.95
ec52oen3pf4hfaga,40.46
5tu2ncw67megnnne,0.00
derslsu6lbqays3a,0.00
yo2qixpsvzfaiwyb,0.00
ggpzpswgzrnx3dqi,0.00
shxy66is77euod3a,0.00
wfx7egqmbagzuvqu,0.00
p2uny3t6wagiux4y,0.00
j5vdaqsh75henqxb,0.00
aedyfgxrzolz3vqz,0.00
7kdkxzojrrf4aaqm,0.00
z5ycliwgdv6xbgfq,0.00
wsh3s5eowu7eyixd,62.95
2dnxudleprao25et,0.00
5j6k5sfyyenvbtvp,0.00
u6tezu23qc2xzpjb,0.00
igqqcz6drwqjuisd,0.00
6t5icuh42pv4euvm,0.00
rpyj4dlji2mspxpk,0.00
l6i65fo3ucwutwgu,0.00
6hnxt3murfxmkuyn,147.01
tr5zksulj3doebbi,0.00
7l52pb5zceyvcocr,0.00
2snqlbp2jnphgdcu,0.00
to3sendf3357cr25,16.16
iq4sojytievxrtca,0.00
h3gkin53e52thfz3,238.41
yru6tflcamwjlhco,97.92
qkww2jhm55khxufv,0.00
zxg557jcftjowl6q,0.00
6ruzdsw4ml4oti3y,0.00
kr7mkwtervmrvidw,401.90
db3vqqzqi3te6hot,175.00
v4fdknyzgxookc5d,0.00
lya7fternd4c3xlx,0.00
jeymx4mz2o5dlzq4,712.82
wquldmji4vwbpqwc,0.00
fk3sfmy3eg6zsphv,312.37
ofemop675royyyrf,129.90
hpubqs46dejh2cdw,0.00
puyrwazjodeeroq6,99.95
mdnxtb7tqfjsk3zu,26.96
cr2anqrulb2gzvuv,0.00
csgclajafralr2sn,0.00
qm3mp2dtfd4l5i3q,99.95
yipb2nsyvmzs2yly,0.00
q7rj7r25zyvfxc3w,0.00
vm2g4ehfzh3carhs,0.00
nizwz22j3y5ct7aq,0.00
idceskwpauhxc3ps,0.00
gzqtecqpch2juaa3,295.42
5pt7zmwfe4i6lx5c,0.00
izmbwzn4aaq5xepy,0.00
aylkiw227dr6v7ma,35.95
rcutbtvp4floz6i5,0.00
mcky3ggjrbk57kpr,0.00
hqcjrbbvmwfu6g7d,0.00
4es2gl3ylfzmw3ki,0.00
lxpvy7pjaxehz5yx,216.30
e4yjg7hxsntcrmym,0.00
mw5s3dtwoce4dvy2,0.00
viuo4f27rbzsrlkx,0.00
ccehznqkv2yy67ok,0.00
dtudlhxy7ti3vbre,0.00
zf2veg5of5wgfrum,0.00
ptn6jf6jzqrmenox,0.00
iuk2zq2wgy3srz7m,157.50
5j3j7wvl2pqsbn5t,0.00
sknvubc2g22m35pq,0.00
mayar5fcu6ejwb7m,0.00
nbkyxblqfqmuezez,24.26
6ambzlxzhs5ephpm,0.00
vazpmyys46uwbfhv,0.00
3bdqxw5ooswjvc5d,0.00
e7e2pzhcmudwaoa7,0.00
65xk5ik7j33c2wlj,0.00
n7qp6fhykgrvhodb,0.00
ai3sjxnfq663322v,0.00
5einstw7m675ujow,0.00
nru5wdpyoze7uobl,0.00
zuuditcri3q7zird,0.00
5okbqbvqf43ddoag,0.00
rnux7xb6namsnick,0.00
n2xtetdw5awiszad,127.90
af2dihizaxhiqnzf,0.00
xhqjlez25h6aarn6,0.00
miho5shkvr2nfgml,388.45
hkjjnbpj5brfa3oq,0.00
vi6dahgqor4v3tum,0.00
gkdz4std37g4jvi7,0.00
tkh6ttk65av7y3da,241.96
ai6uf6mpso642t5t,0.00
ngjbz3cisa4ol5td,0.00
isty7w27opgw2xvo,0.00
kaygumlwvoe672xq,0.00
rx6hcw57du5msxc5,39.95
oxwzwanreg3sq6kz,0.00
3rda3glay3nbbn74,85.93
jok7wf27gr4e3pas,0.00
jrkut6gpyjctyns4,249.10
mh2qdyab3djbn4ux,140.00
vsmkywokrdnwqy65,0.00
422efnhhtqw4ownm,0.00
dv3ve4kaymjxmh2a,0.00
atjvyfwgkz5npzod,128.00
fxfh4of5k32crfu3,75.60
ouaszfvivnq6upms,0.00
ny6zlxwlqgpz3lnt,0.00
g24izeeoh3gggdmk,0.00
zb3pi3dkalbaq6br,77.35
xmwda6tqerhgrpol,0.00
6in7ptzoba54md2e,69.95
ubu4f56w3jdtcrt2,0.00
plvuhlmslad5zsg2,139.50
t5ozy3sazrhf3zhl,54.95
nq3xbciemzvthh2o,0.00
cjk4w7d4wmhnnhad,0.00
u5rapsb7m6tjibqm,134.90
fqtkrkcusdmzc35w,284.75
kvjidjdu3yhnas6q,136.41
orbr4lzbsozygmdw,0.00
37kldk6yzqnd6mvh,89.95
u65i233ou7fwdcci,45.32
zgpogmwmdobgbfyb,186.97
f4qsapquy6vbfj3q,53.95
ylt52ar6jquy2j5h,40.46
zkos4dnzqbjrdpdm,0.00
lglgnpvxrgu36672,144.45
3k3mfq6chhmymzct,53.97
i7nrki5mbno4zp7y,0.00
u76knzeo7q2pwnye,0.00
pqpnduj7oac7tixa,0.00
4o5b5ozrwmgrm2ah,62.00
nkejlntk24h3mzvk,0.00
4jc7fs7xmsziwk54,0.00
psd7e3gdkvfcv2vu,0.00
c35eivr3h3yh4em7,0.00
fixb2ize3mobvnfn,0.00
mabs2c3xl2zxxhrx,89.91
lb6ujysil6akzebj,261.54
px6hz77itv74tf4y,0.00
lkufbyhyc3rfsds2,62.95
arkg44na7o3sf36c,0.00
psikondohtmt6db4,0.00
2hd6uuybafrepunn,542.10
gjihimpbgi6o747q,0.00
27s64vjhcxckrxjr,0.00
nf4gzioo6ycjrz3e,0.00
y7of5543cc4ldppf,0.00
uggxo2ifi3ebiown,0.00
5mbpehqlimjhxujm,0.00
c3f5deag5idlxa3z,129.93
fc6gcgay7brnnwbs,0.00
a5wenfxllmbk2cpt,0.00
udghh64dojrxx2fn,205.85
tkpsppwa32ofliqo,43.95
ks3zwwg63uwbnbsz,55.97
qkromr4vmcucvuy3,59.35
3qr5pgysi2jswmhi,0.00
h4re5uqeeyyvmrzy,92.00
z3ghut3x2tulcz2m,72.30
atulo5ymja4ti2aq,320.51
ozw5ehbfprzjaibb,75.95
trautumkgnrpnifq,0.00
muli67e3dn5vctmc,0.00
sc2ughjnchvywddi,0.00
zuqsgyave2uw74eg,50.35
ut6qupl4jgtnmzwv,0.00
qtdwyv4vv36qhgbs,43.45
l7zwhmxyxsssuj3j,0.00
wvjcdtd2cj6tbsl6,0.00
jzsezugtyfc4yh7z,0.00
nadjbuhmavepf4gg,35.96
5vxvtl64jt2ouoha,0.00
zrijw6ycpwnvfp5k,0.00
lppw2nj46j5o5drm,0.00
6zu6b7tpjrkpsxtl,0.00
k777bm4dzpbrsht3,0.00
h6tys2f4kmh6z5ks,0.00
d5yxd5lynjyywgkm,43.37
uer3ucgw3ojz4qw2,0.00
rdvfwzqywirtke52,0.00
jae5um4gass543tc,205.88
uk5676iwnglmpkm6,0.00
5kj45wolgzrn6wo5,0.00
gqbbplu3zaxlalkd,0.00
d6yxm7bd54a2rz3m,39.17
y2eohtylbgzbbwti,35.95
g5fj5nwsfyvsmd3d,125.94
pdpda67jwfojaclm,99.95
tenzhedbmg54k5hy,162.27
hscgbi6eskd2xodq,0.00
xw57veyyii7rrgoo,298.42
li4s2vnt54r7yj2u,0.00
ztnevdl3st7hhwrn,0.00
se7wxuu5g3iynjtt,0.00
5wncg6f4uvp33ujh,50.35
d2unlgyw2phknlpt,0.00
o7z6ku6wonhwcx4z,329.35
dw2dzkxczufcl4e4,80.95
gq5icuy245rwxop3,0.00
i2qcg6zxd27csx6k,0.00
s6vkhkvrxehx7ogf,118.12
7p56uwq547qyy4zy,0.00
nrapkwdxesgsggv4,0.00
7mzhwwepfamaradp,89.95
6ary2drmfuaaxlvh,0.00
kape6n74mwxmhzm6,0.00
wldgysvee7e67mmj,44.95
24vsecauucezerqy,0.00
y37o2v6huxur6w5b,802.15
siybxxneifvizvv7,0.00
hcmj4vqgkkwxhefu,0.00
s57ndguuqad44llv,0.00
qqrvmymwgg4go7on,0.00
tmbsbwqjmbyafi4h,0.00
ywmmxowocr3rlzqb,0.00
6ttaxlewch7ngadw,0.00
ppqm6j6noqvgapkk,0.00
i3pycphfimjqrmxd,0.00
2aanxfq4y6jaoa3c,0.00
v2ivfuyy2grwvfub,0.00
hvvi5fasc7p3rapp,0.00
wvjctsdcpbulnwnu,0.00
efd7odcd5ahcppbp,136.97
etf3je5r47w3bjez,0.00
s5nej5zc7arot2ur,0.00
5jtkzpcuxn65r6mk,0.00
xcmudv747b46erxy,26.96
uznwix4hfghtarb7,415.20
lplkke46cofmbqn4,188.85
w2q4kkh25upktymv,81.00
bey5bdyic2lowsfl,0.00
6ugcxij5357aiwq4,0.00
r6c72vsntcqie5ba,35.95
lqgm3ezmdehg4kmi,97.65
bdcgerinjbiyacn5,0.00
6fvcpqlanvzrpufc,256.90
eaafg6tilnf5jyas,39.95
4fxgs6erbn3olwua,62.95
pswphx6elwyirihg,0.00
dtog6mve44m4qmmw,85.95
ftxt2rytwunudol4,0.00
2iyfgxkcbcqyov5a,0.00
wfhsgmpukdvz2mop,0.00
bunzxrxkrupwluex,53.96
6nc2jt7nyx443mq4,0.00
tbdtsq4l5hlcsci3,0.00
zsrvfsasvwlomart,281.40
cxo6i42vxp22t32c,0.00
qrciyrrlbnlewclz,0.00
idv3idqvkfl355wg,134.90
r4v5c6a3wztj2uey,89.95
am7fs2udj5nfvhwf,0.00
yb3u456u3bepdrxa,66.15
gkmgmf2pbqax3fow,0.00
nxraahhuwlufk4yr,0.00
